subject,rank,observed_frequency,fitted_frequency,model,fit_input
jsoncpp,218.0,673.0,644.0317902589329,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,219.0,673.0,643.5101878869654,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,220.0,673.0,642.9906385416474,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,221.0,673.0,642.4731277643311,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,222.0,673.0,641.9576412428328,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,223.0,673.0,641.4441648095003,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,224.0,673.0,640.9326844393114,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,225.0,673.0,640.4231862480029,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,226.0,673.0,639.9156564902297,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,227.0,673.0,639.4100815577543,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,228.0,673.0,638.9064479776645,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,229.0,673.0,638.40474241062,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,230.0,673.0,637.9049516491272,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,231.0,673.0,637.4070626158411,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,232.0,673.0,636.911062361894,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,233.0,673.0,636.4169380652511,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,234.0,673.0,635.9246770290912,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,235.0,673.0,635.4342666802146,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,236.0,673.0,634.9456945674731,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,237.0,673.0,634.4589483602276,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,238.0,673.0,633.9740158468275,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,239.0,673.0,633.4908849331144,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,240.0,673.0,633.0095436409498,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,241.0,673.0,632.5299801067637,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,242.0,673.0,632.0521825801277,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,243.0,673.0,631.5761394223483,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,244.0,673.0,631.1018391050823,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,245.0,673.0,630.6292702089736,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,246.0,673.0,630.1584214223107,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,247.0,673.0,629.6892815397035,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,248.0,673.0,629.2218394607823,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,249.0,673.0,628.7560841889141,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,250.0,673.0,628.2920048299391,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,251.0,673.0,627.8295905909272,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,252.0,673.0,627.3688307789514,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
jsoncpp,253.0,673.0,626.9097147998805,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
