subject,rank,observed_frequency,fitted_frequency,model,fit_input
parserf,152.0,673.0,969.7106860862816,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,153.0,673.0,967.941855000152,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,154.0,673.0,966.1832090022895,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,155.0,673.0,964.4346496923549,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,156.0,673.0,962.6960800017423,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,157.0,673.0,960.967404170437,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,158.0,673.0,959.248527724367,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,159.0,673.0,957.5393574532296,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,160.0,673.0,955.8398013887866,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,161.0,673.0,954.1497687836116,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,162.0,673.0,952.4691700902833,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,163.0,673.0,950.7979169410096,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,164.0,673.0,949.1359221276739,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,165.0,673.0,947.4830995822937,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,166.0,673.0,945.8393643578796,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,167.0,673.0,944.2046326096882,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,168.0,673.0,942.5788215768544,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,169.0,673.0,940.9618495644002,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,170.0,673.0,939.353635925605,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parserf,171.0,673.0,937.7541010447336,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
