subject,rank,observed_frequency,fitted_frequency,model,fit_input
libxml2,178.0,673.0,962.126497875437,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,179.0,673.0,960.9733498862082,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,180.0,673.0,959.8257023474243,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,181.0,673.0,958.683509517884,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,182.0,673.0,957.546726197809,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,183.0,673.0,956.4153077205448,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,184.0,673.0,955.2892099444138,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,185.0,673.0,954.1683892447234,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,186.0,673.0,953.052802505922,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,187.0,673.0,951.9424071139024,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,188.0,673.0,950.8371609484459,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,189.0,673.0,949.7370223758078,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,190.0,673.0,948.6419502414387,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,191.0,673.0,947.5519038628394,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,192.0,673.0,946.4668430225458,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,193.0,673.0,945.386727961244,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,194.0,673.0,944.3115193710069,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,195.0,673.0,943.2411783886565,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,196.0,673.0,942.1756665892437,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,197.0,673.0,941.114945979647,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,198.0,673.0,940.0589789922848,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,199.0,673.0,939.0077284789396,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,200.0,673.0,937.9611577046943,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,201.0,673.0,936.9192303419733,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,202.0,673.0,935.881910464691,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,203.0,673.0,934.8491625425024,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,204.0,673.0,933.8209514351552,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,205.0,673.0,932.7972423869406,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,206.0,673.0,931.7780010212405,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,207.0,673.0,930.7631933351703,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,208.0,673.0,929.7527856943144,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,209.0,673.0,928.7467448275523,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,210.0,673.0,927.7450378219738,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,211.0,673.0,926.7476321178821,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,212.0,673.0,925.7544955038818,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,213.0,673.0,924.7655961120512,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,214.0,673.0,923.7809024131966,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,215.0,673.0,922.8003832121858,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,216.0,673.0,921.824007643363,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
libxml2,217.0,673.0,920.8517451660387,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
