subject,rank,observed_frequency,fitted_frequency,model,fit_input
parsere,138.0,673.0,970.4377504596176,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,139.0,673.0,968.5904251121611,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,140.0,673.0,966.7543076294317,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,141.0,673.0,964.9292837363868,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,142.0,673.0,963.1152407910546,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,143.0,673.0,961.3120677545651,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,144.0,673.0,959.5196551618502,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,145.0,673.0,957.7378950929991,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,146.0,673.0,955.9666811452465,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,147.0,673.0,954.2059084055837,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,148.0,673.0,952.4554734239692,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,149.0,673.0,950.7152741871291,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,150.0,673.0,948.9852100929297,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,151.0,673.0,947.2651819253051,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,152.0,673.0,945.5550918297325,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,153.0,673.0,943.8548432892317,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,154.0,673.0,942.1643411008848,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,155.0,673.0,940.4834913528564,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,156.0,673.0,938.8122014019045,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,157.0,673.0,937.150379851369,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,158.0,673.0,935.4979365296269,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,159.0,673.0,933.8547824690004,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,160.0,673.0,932.2208298851087,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,161.0,673.0,930.5959921566526,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,162.0,673.0,928.9801838056178,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,163.0,673.0,927.3733204778928,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,164.0,673.0,925.7753189242835,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,165.0,673.0,924.1860969819237,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,166.0,673.0,922.6055735560627,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,167.0,673.0,921.0336686022281,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,168.0,673.0,919.4703031087519,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,169.0,673.0,917.915399079649,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,170.0,673.0,916.3688795178448,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,171.0,673.0,914.8306684087389,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,172.0,673.0,913.3006907041004,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,173.0,673.0,911.7788723062819,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,174.0,673.0,910.2651400527526,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,175.0,673.0,908.7594217009351,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,176.0,673.0,907.2616459133433,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,177.0,673.0,905.7717422430136,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,178.0,673.0,904.2896411192219,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,179.0,673.0,902.8152738334792,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,180.0,673.0,901.3485725258024,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,181.0,673.0,899.8894701712495,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,182.0,673.0,898.4379005667172,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,183.0,673.0,896.9937983179923,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,184.0,673.0,895.5570988270525,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,185.0,673.0,894.1277382796098,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,186.0,673.0,892.7056536328931,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,187.0,673.0,891.2907826036615,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
parsere,188.0,673.0,889.8830636564455,Zipf-Mandelbrot (coverage-frequency),incidence_sum_axis1
